condition_id,corruption_type,effect,horizontal_gradient_mean,image_height,image_width,input_timestamp_ns,intensity_mean,intensity_std,jpeg_bytes,luminance_mean,luminance_std,modality,point_count,points_0_5m,points_20_40m,points_40m_plus,points_5_20m,rain_rate_mm_per_hour,range_mean_m,range_std_m,severity,vertical_gradient_mean
scene-0434,clean,surrounding_environment,1.9459404945373535,900,1600,1538985551612460000,,,131232,98.09437561035156,63.99271774291992,image,,,,,,,,,0,2.078395366668701
scene-0434,clean,surrounding_environment,,,,1538985551647677000,34.4798469543457,28.801048278808594,,,,lidar,34784,13475,2834,1544,16931,,9.563445091247559,11.371023178100586,0,
scene-0434,clean,surrounding_environment,,,,1538985551697936000,34.63859939575195,28.901519775390625,,,,lidar,34784,13479,2881,1542,16882,,9.5773286819458,11.378923416137695,0,
scene-0434,clean,surrounding_environment,1.9404350519180298,900,1600,1538985551662460000,,,131201,98.12564086914062,64.08914947509766,image,,,,,,,,,0,2.083996057510376
scene-0434,clean,surrounding_environment,,,,1538985551747708000,34.50419998168945,28.905851364135742,,,,lidar,34752,13566,2906,1516,16764,,9.548537254333496,11.379594802856445,0,
scene-0434,clean,surrounding_environment,1.9265798330307007,900,1600,1538985551762460000,,,130381,98.33453369140625,63.723018646240234,image,,,,,,,,,0,2.061319589614868
scene-0434,clean,surrounding_environment,,,,1538985551798060000,34.55484390258789,29.068134307861328,,,,lidar,34752,13692,2945,1515,16600,,9.556300163269043,11.43137264251709,0,
scene-0434,clean,surrounding_environment,,,,1538985551847790000,34.476806640625,29.05213165283203,,,,lidar,34752,13658,3043,1507,16544,,9.595952987670898,11.416227340698242,0,
scene-0434,clean,surrounding_environment,1.9277325868606567,900,1600,1538985551862460000,,,130661,98.46414184570312,63.14609909057617,image,,,,,,,,,0,2.0690879821777344
scene-0434,clean,surrounding_environment,,,,1538985551898144000,34.395198822021484,29.021953582763672,,,,lidar,34752,13710,3095,1534,16413,,9.643280982971191,11.490656852722168,0,
scene-0434,clean,surrounding_environment,1.916408896446228,900,1600,1538985551912460000,,,130131,99.05616760253906,63.01593017578125,image,,,,,,,,,0,2.063136100769043
scene-0434,clean,surrounding_environment,,,,1538985551947875000,34.456119537353516,29.067476272583008,,,,lidar,34752,13943,3122,1516,16171,,9.560622215270996,11.404891014099121,0,
scene-0434,clean,surrounding_environment,,,,1538985551998201000,34.34899139404297,29.11704444885254,,,,lidar,34720,13957,3169,1536,16058,,9.5897216796875,11.475767135620117,0,
scene-0434,clean,surrounding_environment,1.9041602611541748,900,1600,1538985552012460000,,,129737,99.62889099121094,62.4720344543457,image,,,,,,,,,0,2.055490732192993
scene-0434,clean,surrounding_environment,,,,1538985552047962000,34.553688049316406,29.12558937072754,,,,lidar,34720,14169,3247,1497,15807,,9.525630950927734,11.408682823181152,0,
scene-0434,clean,surrounding_environment,,,,1538985552098297000,34.58051300048828,29.12888526916504,,,,lidar,34752,14323,3259,1481,15689,,9.528399467468262,11.428263664245605,0,
scene-0434,clean,surrounding_environment,1.9239308834075928,900,1600,1538985552112460000,,,130469,99.60641479492188,62.04183578491211,image,,,,,,,,,0,2.069929838180542
scene-0434,clean,surrounding_environment,,,,1538985552148044000,34.68260192871094,29.508752822875977,,,,lidar,34720,14373,3260,1482,15605,,9.55849552154541,11.485877990722656,0,
scene-0434,clean,surrounding_environment,,,,1538985552197835000,34.639976501464844,29.457048416137695,,,,lidar,34720,14531,3304,1441,15444,,9.540881156921387,11.49484920501709,0,
scene-0434,clean,surrounding_environment,1.916312336921692,900,1600,1538985552162460000,,,129979,99.96379852294922,61.98809051513672,image,,,,,,,,,0,2.072117567062378
scene-0434,clean,surrounding_environment,,,,1538985552248144000,34.51633071899414,29.547426223754883,,,,lidar,34720,14638,3262,1405,15415,,9.496133804321289,11.459627151489258,0,
scene-0434,clean,surrounding_environment,1.9257022142410278,900,1600,1538985552262460000,,,131098,99.14833068847656,62.64043426513672,image,,,,,,,,,0,2.1006743907928467
scene-0434,clean,surrounding_environment,,,,1538985552297942000,34.422035217285156,29.350303649902344,,,,lidar,34720,14683,3259,1373,15405,,9.480428695678711,11.447042465209961,0,
scene-0434,clean,surrounding_environment,,,,1538985552348252000,34.40207290649414,29.357067108154297,,,,lidar,34720,14836,3197,1388,15299,,9.44886302947998,11.475634574890137,0,
scene-0434,clean,surrounding_environment,1.8896406888961792,900,1600,1538985552362460000,,,129758,100.03668975830078,62.3997688293457,image,,,,,,,,,0,2.0828733444213867
scene-0434,clean,surrounding_environment,,,,1538985552397997000,34.350120544433594,29.51008415222168,,,,lidar,34688,14906,3152,1378,15252,,9.428780555725098,11.456867218017578,0,
scene-0434,clean,surrounding_environment,1.9029511213302612,900,1600,1538985552412460000,,,130524,99.64800262451172,62.67597961425781,image,,,,,,,,,0,2.1017277240753174
scene-0434,clean,surrounding_environment,,,,1538985552447763000,34.40593338012695,29.72884750366211,,,,lidar,34720,15006,3090,1348,15276,,9.34997272491455,11.35886001586914,0,
scene-0434,clean,surrounding_environment,,,,1538985552498106000,34.51690673828125,29.85407257080078,,,,lidar,34720,14945,3107,1342,15326,,9.383106231689453,11.366848945617676,0,
scene-0434,clean,surrounding_environment,1.8928413391113281,900,1600,1538985552512460000,,,130531,99.85055541992188,62.47338104248047,image,,,,,,,,,0,2.1141469478607178
scene-0434,clean,surrounding_environment,,,,1538985552547834000,34.618858337402344,30.020915985107422,,,,lidar,34688,14880,3071,1319,15418,,9.333759307861328,11.34839153289795,0,
scene-0434,clean,surrounding_environment,,,,1538985552598173000,34.71638870239258,30.232084274291992,,,,lidar,34720,14740,3097,1319,15564,,9.361026763916016,11.377042770385742,0,
scene-0434,clean,surrounding_environment,1.8772704601287842,900,1600,1538985552612460000,,,130301,100.15217590332031,62.176082611083984,image,,,,,,,,,0,2.1270320415496826
scene-0434,clean,surrounding_environment,,,,1538985552647921000,34.81379699707031,30.21167755126953,,,,lidar,34688,14516,3040,1326,15806,,9.346528053283691,11.36542797088623,0,
scene-0434,clean,surrounding_environment,,,,1538985552697685000,34.85581970214844,30.096851348876953,,,,lidar,34720,14347,3046,1314,16013,,9.33873176574707,11.343685150146484,0,
scene-0434,clean,surrounding_environment,1.884804368019104,900,1600,1538985552662460000,,,130900,100.2116470336914,62.28703308105469,image,,,,,,,,,0,2.137144088745117
scene-0434,clean,surrounding_environment,,,,1538985552748009000,35.08256530761719,30.207645416259766,,,,lidar,34688,14099,3041,1359,16189,,9.403429985046387,11.466238021850586,0,
scene-0434,clean,surrounding_environment,1.8746376037597656,900,1600,1538985552762460000,,,130873,100.86701965332031,62.36874771118164,image,,,,,,,,,0,2.136350154876709
scene-0434,clean,surrounding_environment,,,,1538985552797781000,35.11038589477539,30.23542022705078,,,,lidar,34688,13954,3001,1346,16387,,9.362354278564453,11.40350341796875,0,
scene-0434,clean,surrounding_environment,,,,1538985552847541000,35.28113555908203,30.388134002685547,,,,lidar,34688,13895,2939,1329,16525,,9.320998191833496,11.390050888061523,0,
scene-0434,clean,surrounding_environment,1.8405537605285645,900,1600,1538985552862460000,,,130141,101.09577941894531,62.53155517578125,image,,,,,,,,,0,2.1411261558532715
scene-0434,clean,surrounding_environment,,,,1538985552897876000,35.34202194213867,30.283857345581055,,,,lidar,34720,13761,2959,1342,16658,,9.36917495727539,11.443755149841309,0,
scene-0434,clean,surrounding_environment,1.8456159830093384,900,1600,1538985552912460000,,,130828,100.77693176269531,62.68251037597656,image,,,,,,,,,0,2.164680242538452
scene-0434,clean,surrounding_environment,,,,1538985552947624000,35.30091094970703,30.245460510253906,,,,lidar,34688,13667,2953,1328,16740,,9.333659172058105,11.395355224609375,0,
scene-0434,clean,surrounding_environment,,,,1538985552997419000,35.31051254272461,30.13871192932129,,,,lidar,34688,13599,2950,1313,16826,,9.331792831420898,11.463306427001953,0,
scene-0434,clean,surrounding_environment,1.8510006666183472,900,1600,1538985553012460000,,,131241,100.98860931396484,62.67444610595703,image,,,,,,,,,0,2.165783405303955
scene-0434,clean,surrounding_environment,,,,1538985553047733000,35.2138786315918,30.157758712768555,,,,lidar,34688,13538,2900,1323,16927,,9.31673526763916,11.47899341583252,0,
scene-0434,clean,surrounding_environment,,,,1538985553097499000,35.19957733154297,30.131906509399414,,,,lidar,34688,13557,2900,1299,16932,,9.301283836364746,11.485636711120605,0,
scene-0434,clean,surrounding_environment,1.8049496412277222,900,1600,1538985553112460000,,,129408,101.58999633789062,62.22494125366211,image,,,,,,,,,0,2.128056287765503
scene-0434,clean,surrounding_environment,,,,1538985553147254000,35.21284103393555,30.089580535888672,,,,lidar,34688,13574,2867,1286,16961,,9.300969123840332,11.531872749328613,0,
scene-0434,clean,surrounding_environment,,,,1538985553197586000,35.27848434448242,30.158203125,,,,lidar,34688,13582,2891,1275,16940,,9.295220375061035,11.577993392944336,0,
scene-0434,clean,surrounding_environment,1.793539047241211,900,1600,1538985553162460000,,,129141,101.1708755493164,62.149452209472656,image,,,,,,,,,0,2.119798421859741
scene-0434,clean,surrounding_environment,,,,1538985553247360000,35.08927917480469,30.164949417114258,,,,lidar,34656,13586,2918,1215,16937,,9.264642715454102,11.524982452392578,0,
scene-0434,clean,surrounding_environment,1.7538336515426636,900,1600,1538985553262460000,,,128009,100.83784484863281,62.11640930175781,image,,,,,,,,,0,2.097992181777954
scene-0434,clean,surrounding_environment,,,,1538985553297150000,35.22036361694336,30.202495574951172,,,,lidar,34688,13635,3007,1177,16869,,9.255265235900879,11.495363235473633,0,
scene-0434,clean,surrounding_environment,,,,1538985553347420000,35.2564811706543,30.174453735351562,,,,lidar,34720,13617,3080,1132,16891,,9.271451950073242,11.524528503417969,0,
scene-0434,clean,surrounding_environment,1.7206475734710693,900,1600,1538985553362460000,,,127235,100.78642272949219,62.340087890625,image,,,,,,,,,0,2.1018083095550537
scene-0434,clean,surrounding_environment,,,,1538985553397190000,35.21359634399414,30.276283264160156,,,,lidar,34720,13628,3120,1089,16883,,9.255867004394531,11.468003273010254,0,
scene-0434,clean,surrounding_environment,1.71721351146698,900,1600,1538985553412460000,,,127297,100.49859619140625,62.35078811645508,image,,,,,,,,,0,2.111612319946289
scene-0434,clean,surrounding_environment,,,,1538985553447508000,35.30394744873047,30.30382537841797,,,,lidar,34720,13730,3163,1039,16788,,9.208013534545898,11.387645721435547,0,
scene-0434,clean,surrounding_environment,,,,1538985553497274000,35.23561096191406,30.30482292175293,,,,lidar,34752,13747,3259,1001,16745,,9.245147705078125,11.412885665893555,0,
scene-0434,clean,surrounding_environment,1.735556960105896,900,1600,1538985553512460000,,,128649,100.38092041015625,62.348777770996094,image,,,,,,,,,0,2.1546175479888916
scene-0434,clean,surrounding_environment,,,,1538985553547592000,35.22217559814453,30.01559829711914,,,,lidar,34752,13821,3304,966,16661,,9.241275787353516,11.339593887329102,0,
scene-0434,clean,surrounding_environment,,,,1538985553597355000,35.213890075683594,29.937694549560547,,,,lidar,34784,13903,3345,963,16573,,9.296133041381836,11.441668510437012,0,
scene-0434,clean,surrounding_environment,1.748191237449646,900,1600,1538985553612460000,,,130183,100.66609191894531,62.31467056274414,image,,,,,,,,,0,2.1970133781433105
scene-0434,clean,surrounding_environment,,,,1538985553647696000,35.18991470336914,30.245981216430664,,,,lidar,34784,14033,3358,924,16469,,9.251211166381836,11.387544631958008,0,
scene-0434,clean,surrounding_environment,,,,1538985553697512000,35.09073257446289,29.866050720214844,,,,lidar,34784,13856,3368,909,16651,,9.290891647338867,11.45044231414795,0,
scene-0434,clean,surrounding_environment,1.759798526763916,900,1600,1538985553662460000,,,130855,100.62083435058594,62.44091033935547,image,,,,,,,,,0,2.2179441452026367
scene-0434,clean,surrounding_environment,,,,1538985553747780000,35.056583404541016,29.86803436279297,,,,lidar,34816,13824,3414,869,16709,,9.307768821716309,11.43896770477295,0,
scene-0434,clean,surrounding_environment,1.7653220891952515,900,1600,1538985553762460000,,,131808,101.46937561035156,62.221675872802734,image,,,,,,,,,0,2.2445571422576904
scene-0434,clean,surrounding_environment,,,,1538985553798081000,35.13555145263672,30.00583839416504,,,,lidar,34784,13745,3434,848,16757,,9.308826446533203,11.397717475891113,0,
scene-0434,clean,surrounding_environment,,,,1538985553847941000,35.13663101196289,29.79170799255371,,,,lidar,34816,13752,3454,850,16760,,9.362589836120605,11.522102355957031,0,
scene-0434,clean,surrounding_environment,1.783926010131836,900,1600,1538985553862460000,,,133071,101.77336883544922,62.35195541381836,image,,,,,,,,,0,2.277039051055908
scene-0434,clean,surrounding_environment,,,,1538985553898181000,35.220558166503906,29.83397102355957,,,,lidar,34816,13784,3425,836,16771,,9.343005180358887,11.545099258422852,0,
scene-0434,clean,surrounding_environment,1.7963796854019165,900,1600,1538985553912460000,,,134316,101.4389877319336,62.54066848754883,image,,,,,,,,,0,2.3038084506988525
scene-0434,clean,surrounding_environment,,,,1538985553947938000,35.30203628540039,30.016250610351562,,,,lidar,34784,13800,3438,821,16725,,9.343111991882324,11.552507400512695,0,
scene-0434,clean,surrounding_environment,,,,1538985553998259000,35.29904556274414,30.20700454711914,,,,lidar,34784,13806,3413,805,16760,,9.296692848205566,11.539130210876465,0,
scene-0434,clean,surrounding_environment,1.7828295230865479,900,1600,1538985554012460000,,,134057,102.5886459350586,62.339866638183594,image,,,,,,,,,0,2.304730176925659
scene-0434,clean,surrounding_environment,,,,1538985554048613000,35.36433410644531,29.953968048095703,,,,lidar,34784,13775,3362,823,16824,,9.287568092346191,11.53625774383545,0,
scene-0434,clean,surrounding_environment,,,,1538985554098349000,35.37594985961914,30.118358612060547,,,,lidar,34784,13735,3321,842,16886,,9.291922569274902,11.551310539245605,0,
scene-0434,clean,surrounding_environment,1.785852313041687,900,1600,1538985554112460000,,,135397,102.77351379394531,62.31937026977539,image,,,,,,,,,0,2.3206090927124023
scene-0434,clean,surrounding_environment,,,,1538985554148721000,35.32173538208008,29.99897003173828,,,,lidar,34752,13691,3323,839,16899,,9.30385684967041,11.573795318603516,0,
scene-0434,clean,surrounding_environment,,,,1538985554198425000,35.58586502075195,30.203020095825195,,,,lidar,34752,13682,3286,864,16920,,9.290371894836426,11.570893287658691,0,
scene-0434,clean,surrounding_environment,1.781163215637207,900,1600,1538985554162460000,,,135480,102.51018524169922,62.17921447753906,image,,,,,,,,,0,2.312404155731201
scene-0434,clean,surrounding_environment,,,,1538985554248741000,35.69259262084961,30.415010452270508,,,,lidar,34752,13743,3292,854,16863,,9.270012855529785,11.55461311340332,0,
scene-0434,clean,surrounding_environment,1.7645361423492432,900,1600,1538985554262460000,,,133518,102.01884460449219,62.36984634399414,image,,,,,,,,,0,2.2448184490203857
scene-0434,clean,surrounding_environment,,,,1538985554298532000,35.82133483886719,30.317171096801758,,,,lidar,34752,13730,3293,859,16870,,9.261281967163086,11.587079048156738,0,
scene-0434,clean,surrounding_environment,,,,1538985554348836000,35.870967864990234,30.3677978515625,,,,lidar,34720,13693,3305,853,16869,,9.26766586303711,11.575787544250488,0,
scene-0434,clean,surrounding_environment,1.7576088905334473,900,1600,1538985554362460000,,,132474,101.66179656982422,62.55756759643555,image,,,,,,,,,0,2.202204465866089
scene-0434,clean,surrounding_environment,,,,1538985554398596000,35.83203887939453,30.081832885742188,,,,lidar,34752,13808,3293,839,16812,,9.22860050201416,11.565759658813477,0,
scene-0434,clean,surrounding_environment,1.7461899518966675,900,1600,1538985554412460000,,,131411,101.51110076904297,62.316612243652344,image,,,,,,,,,0,2.1694507598876953
scene-0434,clean,surrounding_environment,,,,1538985554448914000,35.84271240234375,30.032751083374023,,,,lidar,34720,13844,3326,831,16719,,9.25953197479248,11.604453086853027,0,
scene-0434,clean,surrounding_environment,,,,1538985554498676000,35.79331970214844,30.17812156677246,,,,lidar,34720,13934,3304,830,16652,,9.217466354370117,11.56494140625,0,
scene-0434,clean,surrounding_environment,1.719480276107788,900,1600,1538985554512460000,,,129264,101.76415252685547,62.30680465698242,image,,,,,,,,,0,2.106600284576416
scene-0434,clean,surrounding_environment,,,,1538985554548445000,35.76480484008789,30.10854148864746,,,,lidar,34720,13947,3339,800,16634,,9.198772430419922,11.511474609375,0,
scene-0434,clean,surrounding_environment,,,,1538985554598767000,35.680213928222656,30.046348571777344,,,,lidar,34720,14033,3350,797,16540,,9.206064224243164,11.563591003417969,0,
scene-0434,clean,surrounding_environment,1.7078980207443237,900,1600,1538985554612460000,,,127531,101.85986328125,62.51123046875,image,,,,,,,,,0,2.0498881340026855
scene-0434,clean,surrounding_environment,,,,1538985554648552000,35.790733337402344,30.19135856628418,,,,lidar,34688,13995,3369,793,16531,,9.234786987304688,11.589944839477539,0,
scene-0434,clean,surrounding_environment,,,,1538985554698868000,35.64326095581055,29.920394897460938,,,,lidar,34720,14096,3361,779,16484,,9.171882629394531,11.537341117858887,0,
scene-0434,clean,surrounding_environment,1.697291374206543,900,1600,1538985554662460000,,,126161,101.34300231933594,62.494384765625,image,,,,,,,,,0,2.0108065605163574
scene-0434,clean,surrounding_environment,,,,1538985554748635000,35.498817443847656,29.892059326171875,,,,lidar,34688,14091,3302,818,16477,,9.139946937561035,11.524232864379883,0,
scene-0434,clean,surrounding_environment,1.6587929725646973,900,1600,1538985554762462000,,,122862,101.78363037109375,62.30350112915039,image,,,,,,,,,0,1.9180548191070557
scene-0434,clean,surrounding_environment,,,,1538985554798386000,35.46875,29.931982040405273,,,,lidar,34720,14097,3250,858,16515,,9.115970611572266,11.473435401916504,0,
scene-0434,clean,surrounding_environment,,,,1538985554848731000,35.42798614501953,29.809005737304688,,,,lidar,34688,14102,3219,915,16452,,9.177807807922363,11.595145225524902,0,
scene-0434,clean,surrounding_environment,1.6538844108581543,900,1600,1538985554862460000,,,120653,101.6876220703125,62.9743537902832,image,,,,,,,,,0,1.8403990268707275
scene-0434,clean,surrounding_environment,,,,1538985554898474000,35.45754623413086,29.892417907714844,,,,lidar,34720,14270,3246,891,16313,,9.113092422485352,11.504531860351562,0,
scene-0434,clean,surrounding_environment,1.6242095232009888,900,1600,1538985554912460000,,,118867,102.17508697509766,63.38417434692383,image,,,,,,,,,0,1.8014988899230957
scene-0434,clean,surrounding_environment,,,,1538985554948244000,35.2437744140625,29.71542739868164,,,,lidar,34688,14297,3201,964,16226,,9.161645889282227,11.586493492126465,0,
scene-0434,clean,surrounding_environment,,,,1538985554998559000,35.20136642456055,30.009414672851562,,,,lidar,34688,14322,3218,910,16238,,9.043920516967773,11.457883834838867,0,
scene-0434,clean,surrounding_environment,1.6290779113769531,900,1600,1538985555012460000,,,118772,103.2309799194336,65.3312759399414,image,,,,,,,,,0,1.8058940172195435
scene-0434,clean,surrounding_environment,,,,1538985555048318000,34.95453643798828,29.610380172729492,,,,lidar,34688,14203,3292,950,16243,,9.182759284973145,11.542709350585938,0,
scene-0434,clean,surrounding_environment,,,,1538985555098092000,35.094932556152344,29.807701110839844,,,,lidar,34720,14355,3284,960,16121,,9.133262634277344,11.5332670211792,0,
scene-0434,clean,surrounding_environment,1.6143298149108887,900,1600,1538985555112460000,,,118363,103.51087951660156,66.5368881225586,image,,,,,,,,,0,1.8006006479263306
scene-0434,clean,surrounding_environment,,,,1538985555148418000,35.008445739746094,29.62973403930664,,,,lidar,34688,14465,3302,947,15974,,9.107062339782715,11.498703956604004,0,
scene-0434,clean,surrounding_environment,,,,1538985555198195000,34.97529220581055,29.481321334838867,,,,lidar,34688,14553,3288,929,15918,,9.073426246643066,11.445076942443848,0,
scene-0434,clean,surrounding_environment,1.6205170154571533,900,1600,1538985555162460000,,,118974,101.22777557373047,66.68553924560547,image,,,,,,,,,0,1.8053371906280518
scene-0434,clean,surrounding_environment,,,,1538985555248515000,34.800689697265625,29.452611923217773,,,,lidar,34720,14801,3290,924,15705,,9.006214141845703,11.355451583862305,0,
scene-0434,clean,surrounding_environment,1.5953047275543213,900,1600,1538985555262460000,,,118977,99.6373519897461,66.90689086914062,image,,,,,,,,,0,1.8078948259353638
scene-0434,clean,surrounding_environment,,,,1538985555298257000,34.84101486206055,29.280534744262695,,,,lidar,34720,14820,3295,970,15635,,9.061798095703125,11.438543319702148,0,
scene-0434,clean,surrounding_environment,,,,1538985555348046000,34.7859992980957,29.366497039794922,,,,lidar,34752,14979,3225,1036,15512,,9.06820011138916,11.521928787231445,0,
scene-0434,clean,surrounding_environment,1.5641553401947021,900,1600,1538985555362460000,,,118874,96.88821411132812,66.10262298583984,image,,,,,,,,,0,1.7949596643447876
scene-0434,clean,surrounding_environment,,,,1538985555398362000,34.657169342041016,29.227413177490234,,,,lidar,34784,15010,3122,1081,15571,,9.089022636413574,11.524584770202637,0,
scene-0434,clean,surrounding_environment,1.5401827096939087,900,1600,1538985555412460000,,,118632,95.93536376953125,65.2547836303711,image,,,,,,,,,0,1.792700171470642
scene-0434,clean,surrounding_environment,,,,1538985555448666000,34.8696174621582,29.245195388793945,,,,lidar,34752,15137,3129,1150,15336,,9.189610481262207,11.652338981628418,0,
scene-0434,clean,surrounding_environment,,,,1538985555498432000,34.7906494140625,29.13612174987793,,,,lidar,34784,15320,3034,1195,15235,,9.178146362304688,11.620675086975098,0,
scene-0434,clean,surrounding_environment,1.5601674318313599,900,1600,1538985555512460000,,,120056,94.20860290527344,62.535614013671875,image,,,,,,,,,0,1.8317651748657227
scene-0434,clean,surrounding_environment,,,,1538985555548755000,34.85667419433594,29.061317443847656,,,,lidar,34816,15403,2967,1317,15129,,9.227989196777344,11.707139015197754,0,
scene-0434,clean,surrounding_environment,,,,1538985555598521000,34.98740768432617,29.066240310668945,,,,lidar,34784,15528,2895,1328,15033,,9.168091773986816,11.649813652038574,0,
scene-0434,clean,surrounding_environment,,,,1538985555648869000,35.106685638427734,28.87554359436035,,,,lidar,34784,15816,2763,1443,14762,,9.150986671447754,11.754317283630371,0,
scene-0434,clean,surrounding_environment,1.5781711339950562,900,1600,1538985555612460000,,,121206,94.88806915283203,60.40840530395508,image,,,,,,,,,0,1.8717769384384155
scene-0434,clean,surrounding_environment,,,,1538985555699156000,35.0750617980957,28.85385513305664,,,,lidar,34784,15851,2726,1449,14758,,9.111429214477539,11.65524959564209,0,
scene-0434,clean,surrounding_environment,,,,1538985555748923000,34.94883728027344,28.616424560546875,,,,lidar,34752,15792,2739,1468,14753,,9.172340393066406,11.712699890136719,0,
scene-0434,clean,surrounding_environment,1.5884413719177246,900,1600,1538985555762460000,,,120438,100.05123138427734,61.25454330444336,image,,,,,,,,,0,1.8824429512023926
scene-0434,clean,surrounding_environment,,,,1538985555799241000,34.90441131591797,28.523067474365234,,,,lidar,34784,15897,2730,1453,14704,,9.139387130737305,11.713654518127441,0,
scene-0434,clean,surrounding_environment,,,,1538985555849033000,34.6965446472168,28.42779541015625,,,,lidar,34720,15877,2662,1466,14715,,9.144493103027344,11.760557174682617,0,
scene-0434,clean,surrounding_environment,1.5947105884552002,900,1600,1538985555862460000,,,120540,101.54463195800781,63.36722946166992,image,,,,,,,,,0,1.8815593719482422
scene-0434,clean,surrounding_environment,,,,1538985555898789000,34.69484329223633,28.591726303100586,,,,lidar,34720,15999,2689,1440,14592,,9.045997619628906,11.608524322509766,0,
scene-0434,clean,surrounding_environment,1.5670725107192993,900,1600,1538985555912460000,,,118882,101.8387680053711,63.98296356201172,image,,,,,,,,,0,1.83907949924469
scene-0434,clean,surrounding_environment,,,,1538985555949093000,34.64202117919922,28.488067626953125,,,,lidar,34720,16019,2710,1451,14540,,9.109021186828613,11.67592716217041,0,
scene-0434,clean,surrounding_environment,,,,1538985555998873000,34.53422164916992,28.57853889465332,,,,lidar,34656,15964,2698,1410,14584,,9.098421096801758,11.66184139251709,0,
scene-0434,clean,surrounding_environment,1.5635960102081299,900,1600,1538985556012460000,,,118578,102.03128051757812,65.90489196777344,image,,,,,,,,,0,1.807928204536438
scene-0434,clean,surrounding_environment,,,,1538985556048672000,34.455692291259766,28.54364013671875,,,,lidar,34688,16057,2627,1390,14614,,9.070123672485352,11.67160415649414,0,
scene-0434,clean,surrounding_environment,,,,1538985556098951000,34.344818115234375,28.511642456054688,,,,lidar,34656,16166,2727,1388,14375,,9.07714557647705,11.666877746582031,0,
scene-0434,clean,surrounding_environment,,,,1538985556148712000,34.34553909301758,28.454265594482422,,,,lidar,34656,16189,2728,1400,14339,,9.124958992004395,11.7484769821167,0,
scene-0434,clean,surrounding_environment,1.5640650987625122,900,1600,1538985556112460000,,,118603,101.4379653930664,67.14590454101562,image,,,,,,,,,0,1.8013437986373901
scene-0434,clean,surrounding_environment,1.5288889408111572,900,1600,1538985556162460000,,,117315,100.30994415283203,66.77010345458984,image,,,,,,,,,0,1.767598032951355
scene-0434,clean,surrounding_environment,,,,1538985556198494000,34.201480865478516,28.447193145751953,,,,lidar,34688,16307,2818,1371,14192,,9.09481430053711,11.745070457458496,0,
scene-0434,clean,surrounding_environment,,,,1538985556248834000,34.142112731933594,28.728073120117188,,,,lidar,34656,16526,2689,1337,14104,,8.932360649108887,11.680596351623535,0,
scene-0434,clean,surrounding_environment,1.5502668619155884,900,1600,1538985556262460000,,,118444,99.24634552001953,67.17286682128906,image,,,,,,,,,0,1.783961296081543
scene-0434,clean,surrounding_environment,,,,1538985556298586000,34.189605712890625,28.79446029663086,,,,lidar,34688,16590,2646,1311,14141,,8.868423461914062,11.563207626342773,0,
scene-0434,clean,surrounding_environment,,,,1538985556348331000,34.207496643066406,28.705698013305664,,,,lidar,34656,16595,2610,1349,14102,,8.904047966003418,11.671409606933594,0,
scene-0434,clean,surrounding_environment,1.5382628440856934,900,1600,1538985556362460000,,,118086,98.26219177246094,66.41414642333984,image,,,,,,,,,0,1.7768840789794922
scene-0434,clean,surrounding_environment,,,,1538985556398132000,34.3956413269043,28.816072463989258,,,,lidar,34688,16519,2658,1299,14212,,8.863065719604492,11.623672485351562,0,
scene-0434,clean,surrounding_environment,1.5178903341293335,900,1600,1538985556412460000,,,117368,98.12655639648438,65.6753158569336,image,,,,,,,,,0,1.7638139724731445
scene-0434,clean,surrounding_environment,,,,1538985556448417000,34.426910400390625,28.98544692993164,,,,lidar,34656,16416,2733,1289,14218,,8.874397277832031,11.634897232055664,0,
scene-0434,clean,surrounding_environment,,,,1538985556498201000,34.487518310546875,28.91835594177246,,,,lidar,34688,16315,2787,1319,14267,,8.96172046661377,11.696403503417969,0,
scene-0434,clean,surrounding_environment,1.5188089609146118,900,1600,1538985556512460000,,,117663,97.6853256225586,65.425537109375,image,,,,,,,,,0,1.767289400100708
scene-0434,clean,surrounding_environment,,,,1538985556548002000,34.58910369873047,28.83872413635254,,,,lidar,34656,16323,2794,1298,14241,,8.975347518920898,11.738480567932129,0,
scene-0434,clean,surrounding_environment,,,,1538985556598326000,34.598880767822266,28.97840690612793,,,,lidar,34688,16363,2783,1324,14218,,9.015060424804688,11.823060989379883,0,
scene-0434,clean,surrounding_environment,,,,1538985556648051000,34.62612533569336,28.982341766357422,,,,lidar,34656,16341,2776,1325,14214,,9.020347595214844,11.83012866973877,0,
scene-0434,clean,surrounding_environment,1.4829643964767456,900,1600,1538985556612460000,,,115926,98.36573028564453,65.68543243408203,image,,,,,,,,,0,1.733083963394165
scene-0434,clean,surrounding_environment,1.472527265548706,900,1600,1538985556662460000,,,115193,98.18289184570312,65.83235931396484,image,,,,,,,,,0,1.7091275453567505
scene-0434,clean,surrounding_environment,,,,1538985556697839000,34.607357025146484,28.967681884765625,,,,lidar,34688,16363,2793,1341,14191,,9.052091598510742,11.934897422790527,0,
scene-0434,clean,surrounding_environment,,,,1538985556747601000,34.608177185058594,28.914751052856445,,,,lidar,34656,16272,2778,1352,14254,,9.081276893615723,11.983257293701172,0,
scene-0434,clean,surrounding_environment,1.481289029121399,900,1600,1538985556762460000,,,115338,97.96701049804688,66.23579406738281,image,,,,,,,,,0,1.7199478149414062
