scene,scene_token,lidar_token,sample_token,timestamp,is_key_frame,raw_point_count,centerpoint_point_count,centerpoint_point_density_per_m3,centerpoint_voxel_count,centerpoint_voxel_density_pct,centerpoint_points_per_voxel,pointpillars_point_count,pointpillars_point_density_per_m3,pointpillars_voxel_count,pointpillars_voxel_density_pct,pointpillars_points_per_voxel,threedssd_point_count,threedssd_point_density_per_m3,object_count,object_mean_nearest_neighbor_2d_m
scene-0184,93032908bafd484ea10a39b0d5d3fff6,faea5a25f0704fd7b8fdcd74e59f7400,5b20b7b7a4c24a5c8363a7ef17d82825,1532662961799399,False,34752,32461,0.3478759430727023,19382,0.023367573302469136,1.6748013620885358,32408,0.4051,6004,3.7525,5.397734843437708,14871,0.33194196428571426,2,16.054091261787793
scene-0184,93032908bafd484ea10a39b0d5d3fff6,d22e7bf9df7641fb978c218f1a7d7f7d,5b20b7b7a4c24a5c8363a7ef17d82825,1532662961849740,False,34752,32468,0.34795096021947874,19463,0.023465229552469137,1.6681909263731183,32423,0.4052875,6036,3.7725,5.371603711066932,14928,0.33321428571428574,2,15.823722852826366
scene-0184,93032908bafd484ea10a39b0d5d3fff6,735dfb3b44e94c828cee17ae8469d2f2,5b20b7b7a4c24a5c8363a7ef17d82825,1532662961899466,True,34720,32393,0.34714720507544583,19407,0.02339771412037037,1.669140001030556,32355,0.4044375,6103,3.814375,5.301491069965591,14885,0.3322544642857143,2,15.596905141725935
scene-0184,93032908bafd484ea10a39b0d5d3fff6,7c318402162a4c93876aa2e25dfb3fce,9a7bdc8243df48e59f45e0f6d178bd4b,1532662961949791,False,34752,32457,0.34783307613168724,19478,0.023483314043209875,1.6663415135024129,32416,0.4052,6126,3.82875,5.291544237675482,14857,0.33162946428571427,2,15.369373222782679
scene-0184,93032908bafd484ea10a39b0d5d3fff6,0e6211202f494906b1629732413cf298,9a7bdc8243df48e59f45e0f6d178bd4b,1532662961999566,False,34720,32427,0.34751157407407407,19454,0.02345437885802469,1.6668551454713683,32376,0.4047,6167,3.854375,5.249878384952165,16593,0.3703794642857143,2,15.14510931840911
scene-0184,93032908bafd484ea10a39b0d5d3fff6,00d6c393b30640b187b09b540e8a9992,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962049316,False,34720,32442,0.34767232510288065,19554,0.023574942129629628,1.6590978827861307,32372,0.40465,6167,3.854375,5.24922977136371,17257,0.3852008928571429,2,14.92176963341347
scene-0184,93032908bafd484ea10a39b0d5d3fff6,6a374d84cfd44d9db3de895de80d521f,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962099639,False,34720,32422,0.3474579903978052,19546,0.023565297067901236,1.6587537091988132,32351,0.4043875,6199,3.874375,5.218744958864333,15117,0.33743303571428573,2,14.696720844495351
scene-0184,93032908bafd484ea10a39b0d5d3fff6,bec020f8512047068eb9397aef7bb8ca,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962149416,False,34720,32427,0.34751157407407407,19576,0.023601466049382715,1.6564671025745812,32349,0.4043625,6243,3.901875,5.181643440653532,15675,0.34988839285714285,2,14.475007451166151
scene-0184,93032908bafd484ea10a39b0d5d3fff6,9c1f6b055c174adbbbb7f29f6c97fa41,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962199740,False,34720,32456,0.34782235939643347,19683,0.02373046875,1.64893562973124,32352,0.4044,6272,3.92,5.158163265306122,14903,0.33265625,2,14.251803586677092
scene-0184,93032908bafd484ea10a39b0d5d3fff6,d8fd91bec5c44820a532cb937d07f676,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962249517,False,34688,32444,0.3476937585733882,19687,0.0237352912808642,1.647991060090415,32328,0.4041,6269,3.918125,5.156803317913543,14842,0.3312946428571429,2,14.032005835346766
scene-0184,93032908bafd484ea10a39b0d5d3fff6,03b32495f459466a80bf745304687a03,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962299260,False,34720,32441,0.3476616083676269,19740,0.023799189814814815,1.6434143870314084,32313,0.4039125,6325,3.953125,5.108774703557312,16672,0.37214285714285716,2,13.813378484250467
scene-0184,93032908bafd484ea10a39b0d5d3fff6,7aa1aea4d6de4a1ca5551c0665832ff1,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962349587,False,34720,32437,0.3476187414266118,19694,0.023743730709876544,1.6470498629024068,32281,0.4035125,6364,3.9775,5.072438717787555,16159,0.36069196428571426,2,13.593272612257664
scene-0184,93032908bafd484ea10a39b0d5d3fff6,f04ddb4f1359497bb03e1f32cc214079,9a7bdc8243df48e59f45e0f6d178bd4b,1532662962399349,True,34688,32362,0.3468149862825789,19761,0.02382450810185185,1.637670158392794,32192,0.4024,6402,4.00125,5.028428616057482,14827,0.33095982142857144,2,13.376766724436742
scene-0184,93032908bafd484ea10a39b0d5d3fff6,5f4c931d98bc4e2db8934cfab06138b1,28c1d499dfc147bfb0b79361ececd4c2,1532662962449660,False,34720,32436,0.34760802469135804,19805,0.023877555941358024,1.6377682403433476,32247,0.4030875,6422,4.01375,5.021332918094052,14733,0.3288616071428571,2,13.157636488768942
scene-0184,93032908bafd484ea10a39b0d5d3fff6,cc1ddaa9d98b4557b23853538c13f1cf,28c1d499dfc147bfb0b79361ececd4c2,1532662962499456,False,34720,32440,0.3476508916323731,19806,0.023878761574074075,1.6378875088357063,32237,0.4029625,6440,4.025,5.005745341614907,14765,0.32957589285714284,2,12.942015294652991
scene-0184,93032908bafd484ea10a39b0d5d3fff6,f3b63eb18d4140978e5daad3e5f6eebe,28c1d499dfc147bfb0b79361ececd4c2,1532662962549228,False,34720,32408,0.3473079561042524,19853,0.023935426311728396,1.6323981262277742,32208,0.4026,6456,4.035,4.988847583643123,14731,0.3288169642857143,2,12.727820725187525
scene-0184,93032908bafd484ea10a39b0d5d3fff6,57d3d9f9b86744ff9bb1d90d8bbfe6d2,28c1d499dfc147bfb0b79361ececd4c2,1532662962599512,False,34720,32439,0.34764017489711935,19866,0.023951099537037036,1.632890365448505,32242,0.403025,6487,4.054375,4.970248188685062,14695,0.32801339285714287,2,12.51283482210686
scene-0184,93032908bafd484ea10a39b0d5d3fff6,bcddc2a4fc6142cb9dad30a744a02475,28c1d499dfc147bfb0b79361ececd4c2,1532662962649305,False,34720,32421,0.34744727366255146,19761,0.02382450810185185,1.6406558372551996,32222,0.402775,6483,4.051875,4.970229831867963,14636,0.32669642857142855,2,12.301419567585711
scene-0184,93032908bafd484ea10a39b0d5d3fff6,5bbc0d551a474d41af0818b9eb5dd83f,28c1d499dfc147bfb0b79361ececd4c2,1532662962699596,False,34720,32437,0.3476187414266118,19794,0.02386429398148148,1.6387289077498233,32241,0.4030125,6508,4.0675,4.954056545789797,14645,0.3268973214285714,2,12.089454582281562
scene-0184,93032908bafd484ea10a39b0d5d3fff6,44ae847aa79f4dbfbf101a2d6b300ee6,28c1d499dfc147bfb0b79361ececd4c2,1532662962749425,False,34688,32408,0.3473079561042524,19807,0.023879967206790125,1.636189226031201,32221,0.4027625,6502,4.06375,4.955552137803752,14654,0.3270982142857143,2,11.88107020180302
scene-0184,93032908bafd484ea10a39b0d5d3fff6,bbefdc8516304a5b9932215750876005,28c1d499dfc147bfb0b79361ececd4c2,1532662962799170,False,34720,32437,0.3476187414266118,19863,0.02394748263888889,1.6330362986457232,32259,0.4032375,6548,4.0925,4.926542455711668,14603,0.32595982142857144,2,11.674745905226462
scene-0184,93032908bafd484ea10a39b0d5d3fff6,a984d2860bc34b868d70e668ade205d7,28c1d499dfc147bfb0b79361ececd4c2,1532662962849451,False,34720,32419,0.3474258401920439,19815,0.023889612268518517,1.6360837749179915,32239,0.4029875,6642,4.15125,4.853809093646492,17308,0.3863392857142857,2,11.468027558395834
scene-0184,93032908bafd484ea10a39b0d5d3fff6,f68b6582822e4ec2b3058f11f2236e5d,28c1d499dfc147bfb0b79361ececd4c2,1532662962899218,True,34688,32387,0.34708290466392316,19878,0.02396556712962963,1.6292886608310695,32240,0.403,6708,4.1925,4.8062015503875966,17261,0.38529017857142855,2,11.265332174418946
scene-0184,93032908bafd484ea10a39b0d5d3fff6,6d587957863649c39c50628431d67275,c5a76253f64f46be9aa8f7ffb64ccc01,1532662962949539,False,34720,32381,0.34701860425240055,19866,0.023951099537037036,1.629970804389409,32262,0.403275,6716,4.1975,4.803752233472305,16706,0.3729017857142857,2,11.038048987783766
scene-0184,93032908bafd484ea10a39b0d5d3fff6,9bca16b8cbae4a8f848e8538c0b1d41d,c5a76253f64f46be9aa8f7ffb64ccc01,1532662962999318,False,34720,32331,0.3464827674897119,19747,0.02380762924382716,1.6372613561553653,32226,0.402825,6728,4.205,4.789833531510107,15654,0.34941964285714283,2,10.815863071447207
scene-0184,93032908bafd484ea10a39b0d5d3fff6,847d2d1ee7cf4052a1166ab866ce5597,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963049068,False,34720,32298,0.34612911522633744,19851,0.023933015046296295,1.6270213087501888,32209,0.4026125,6785,4.240625,4.747089167280766,14604,0.32598214285714283,2,10.596605358903291
scene-0184,93032908bafd484ea10a39b0d5d3fff6,22b68bdd2f604387a55665ece6c72f54,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963099390,False,34720,32309,0.34624699931412894,19777,0.023843798225308643,1.6336653688628204,32218,0.402725,6806,4.25375,4.733764325595063,14600,0.32589285714285715,2,10.377854253481969
scene-0184,93032908bafd484ea10a39b0d5d3fff6,e266bd0a3030472d85c696b9b7619e38,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963149160,False,34688,32281,0.3459469307270233,19815,0.023889612268518517,1.6291193540247288,32204,0.40255,6825,4.265625,4.718534798534798,17086,0.38138392857142855,2,10.164689534893311
scene-0184,93032908bafd484ea10a39b0d5d3fff6,1f441bf924b7489dbe889bbc284fbafd,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963199478,False,34720,32301,0.34616126543209874,19776,0.023842592592592592,1.6333434466019416,32234,0.402925,6921,4.325625,4.657419448056639,14534,0.32441964285714286,2,9.95260806237635
scene-0184,93032908bafd484ea10a39b0d5d3fff6,037bb69185404be29683b11e6509922a,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963249241,False,34688,32263,0.34575402949245543,19771,0.023836564429012344,1.6318345050832026,32205,0.4025625,6927,4.329375,4.649198787353833,14557,0.3249330357142857,2,9.74647790037322
scene-0184,93032908bafd484ea10a39b0d5d3fff6,94233505cd03405b8557a77eb2cdc246,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963299010,False,34720,32298,0.34612911522633744,19735,0.023793161651234566,1.636584747909805,32247,0.4030875,6930,4.33125,4.653246753246753,14547,0.3247098214285714,2,9.54414925689475
scene-0184,93032908bafd484ea10a39b0d5d3fff6,0ca81b3c86354bf3b6aa0504afa881fc,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963349325,False,34688,32253,0.3456468621399177,19640,0.023678626543209878,1.6422097759674135,32204,0.40255,6936,4.335,4.643021914648212,14496,0.32357142857142857,2,9.34374432572196
scene-0184,93032908bafd484ea10a39b0d5d3fff6,346945c3d8a84cd2aa635943f8d5c977,c5a76253f64f46be9aa8f7ffb64ccc01,1532662963399148,True,34720,32297,0.34611839849108367,19758,0.023820891203703703,1.6346290110335053,32254,0.403175,6963,4.351875,4.632198764900187,14486,0.3233482142857143,2,9.149672015979334
scene-0184,93032908bafd484ea10a39b0d5d3fff6,18319f22c3614fd5bbc3afc8abb05f1d,69dcd7a550ff480c90d7631fb5a8b39c,1532662963448873,False,34688,32268,0.34580761316872427,19572,0.023596643518518517,1.6486817903126916,32224,0.4028,6876,4.2975,4.686445607911576,14492,0.3234821428571429,2,8.949861675831679
scene-0184,93032908bafd484ea10a39b0d5d3fff6,2a8c709722bd47c08a81b1fdbea69af2,69dcd7a550ff480c90d7631fb5a8b39c,1532662963499207,False,34720,32255,0.3456682956104252,19631,0.02366777584876543,1.6430645407773419,32218,0.402725,6904,4.315,4.66657010428737,14599,0.3258705357142857,2,8.75223301249475
scene-0184,93032908bafd484ea10a39b0d5d3fff6,c52e9856b2f8457888e58860d8166fac,69dcd7a550ff480c90d7631fb5a8b39c,1532662963548946,False,34688,32220,0.3452932098765432,19536,0.02355324074074074,1.6492628992628993,32176,0.4022,6957,4.348125,4.624982032485267,17285,0.38582589285714286,2,8.561829542785187
scene-0184,93032908bafd484ea10a39b0d5d3fff6,e3b14ea58cfc4232a52acab39aab35a6,69dcd7a550ff480c90d7631fb5a8b39c,1532662963599284,False,34720,32192,0.3449931412894376,19639,0.023677420910493827,1.6391873313305159,32148,0.40185,7054,4.40875,4.557414233059257,17144,0.3826785714285714,2,8.37442137536696
scene-0184,93032908bafd484ea10a39b0d5d3fff6,aa9359419f784b4aa365b9a97164ad31,69dcd7a550ff480c90d7631fb5a8b39c,1532662963649075,False,34720,32277,0.34590406378600824,19645,0.023684654706790122,1.643013489437516,32234,0.402925,7020,4.3875,4.591737891737892,17261,0.38529017857142855,2,8.194639592849077
scene-0184,93032908bafd484ea10a39b0d5d3fff6,bf1c0ccf3d1d47cc812821e8b57b9760,69dcd7a550ff480c90d7631fb5a8b39c,1532662963698850,False,34720,32259,0.34571116255144035,19652,0.023693094135802468,1.641512314268268,32220,0.40275,7007,4.379375,4.59825888397317,17227,0.38453125,2,8.020847289263555
scene-0184,93032908bafd484ea10a39b0d5d3fff6,81871075a30748ff803f804b78075992,69dcd7a550ff480c90d7631fb5a8b39c,1532662963749137,False,34720,32256,0.345679012345679,19463,0.023465229552469137,1.657298463751734,32205,0.4025625,7013,4.383125,4.592185940396407,17198,0.38388392857142856,2,7.851691192073517
scene-0184,93032908bafd484ea10a39b0d5d3fff6,fce33cb8f22c4e53a7e048bd6dff4190,69dcd7a550ff480c90d7631fb5a8b39c,1532662963798885,False,34688,32175,0.34481095679012347,19368,0.023350694444444445,1.6612453531598512,32108,0.40135,7018,4.38625,4.575092618979767,16441,0.36698660714285714,2,7.691117797129724
scene-0184,93032908bafd484ea10a39b0d5d3fff6,8bf59fa3a6e84b17848901f8091ea4cf,69dcd7a550ff480c90d7631fb5a8b39c,1532662963849223,False,34720,32197,0.34504672496570643,19356,0.02333622685185185,1.6634118619549494,32126,0.401575,7018,4.38625,4.577657452265603,14380,0.3209821428571429,2,7.535934834771156
scene-0184,93032908bafd484ea10a39b0d5d3fff6,16038244e6ce4fc68e34a5a490b973b1,69dcd7a550ff480c90d7631fb5a8b39c,1532662963898998,True,34720,32159,0.3446394890260631,19338,0.023314525462962962,1.662995139104354,32064,0.4008,6955,4.346875,4.610208483105679,14347,0.3202455357142857,2,7.390153719646195
scene-0184,93032908bafd484ea10a39b0d5d3fff6,f6d73a7f15284e70ad1ad018758893ff,c7c274f3843a47e9b0ffc81182a88ad6,1532662963948754,False,34720,32128,0.3443072702331962,19313,0.023284384645061728,1.663542691451354,32041,0.4005125,7018,4.38625,4.5655457395269305,14359,0.32051339285714286,2,7.240078010309357
scene-0184,93032908bafd484ea10a39b0d5d3fff6,716e1eb140cc4a698c417defe8b00925,c7c274f3843a47e9b0ffc81182a88ad6,1532662963999076,False,34720,32150,0.34454303840877915,19208,0.023157793209876543,1.6737817576009997,32062,0.400775,6940,4.3375,4.619884726224784,17195,0.38381696428571427,2,7.097127940586199
scene-0184,93032908bafd484ea10a39b0d5d3fff6,77e1d577fbc14c49810f7ebb3d45c62f,c7c274f3843a47e9b0ffc81182a88ad6,1532662964048821,False,34720,32182,0.34488597393689985,19370,0.023353105709876542,1.661435209086216,32098,0.401225,7024,4.39,4.569760820045558,17137,0.38252232142857145,2,6.965081055762688
scene-0184,93032908bafd484ea10a39b0d5d3fff6,731c5014c8764b8a9015c0fae883dc45,c7c274f3843a47e9b0ffc81182a88ad6,1532662964099141,False,34720,32216,0.34525034293552814,19378,0.023362750771604938,1.6625038703684591,32130,0.401625,7042,4.40125,4.562624254473161,14389,0.3211830357142857,2,6.841425661889397
scene-0184,93032908bafd484ea10a39b0d5d3fff6,c4ee243d02df42a6853d86fbe4974706,c7c274f3843a47e9b0ffc81182a88ad6,1532662964148917,False,34720,32250,0.3456147119341564,19371,0.023354311342592592,1.6648598420319034,32167,0.4020875,7114,4.44625,4.521647455721113,14426,0.3220089285714286,2,6.729457705449831
scene-0184,93032908bafd484ea10a39b0d5d3fff6,d6178238d6284fcdb41ea328445ca227,c7c274f3843a47e9b0ffc81182a88ad6,1532662964199244,False,34720,32219,0.34528249314128945,19345,0.023322964891975308,1.6654949599379685,32145,0.4018125,7054,4.40875,4.556988942444003,14485,0.32332589285714286,2,6.627250618866666
scene-0184,93032908bafd484ea10a39b0d5d3fff6,7b0b518a2c6e42398accdac9566240c3,c7c274f3843a47e9b0ffc81182a88ad6,1532662964248992,False,34720,32260,0.3457218792866941,19346,0.023324170524691358,1.6675281711981804,32195,0.4024375,6977,4.360625,4.614447470259424,14493,0.3235044642857143,2,6.537596173155666
scene-0184,93032908bafd484ea10a39b0d5d3fff6,c2d62f2c6eaf47b794acfe9b05f3e595,c7c274f3843a47e9b0ffc81182a88ad6,1532662964298778,False,34720,32302,0.34617198216735257,19438,0.023435088734567903,1.6617964811194568,32257,0.4032125,7071,4.419375,4.561872436713336,14538,0.32450892857142855,2,6.459670785209769
scene-0184,93032908bafd484ea10a39b0d5d3fff6,59d32769a67f465e853813acd8765064,c7c274f3843a47e9b0ffc81182a88ad6,1532662964349078,False,34720,32349,0.34667566872427985,19398,0.023386863425925927,1.6676461490875347,32310,0.403875,7076,4.4225,4.566139061616733,14601,0.3259151785714286,2,6.393365804163638
scene-0184,93032908bafd484ea10a39b0d5d3fff6,bf5e6ae6bac14f8ba6d1dd9593042bff,c7c274f3843a47e9b0ffc81182a88ad6,1532662964398845,True,34688,32353,0.3467185356652949,19393,0.02338083526234568,1.6682823699272933,32313,0.4039125,7094,4.43375,4.554976036086834,14641,0.32680803571428574,2,6.340437287758663
scene-0184,93032908bafd484ea10a39b0d5d3fff6,53ede499d440470f8efbdb4db617bbb1,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964449193,False,34720,32386,0.3470721879286694,19302,0.023271122685185185,1.6778572168687182,32347,0.4043375,7061,4.413125,4.581079167256762,14682,0.32772321428571427,2,6.2919910974949085
scene-0184,93032908bafd484ea10a39b0d5d3fff6,efb566a0417c420dbf69e4222de5124e,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964498928,False,34720,32358,0.34677211934156377,19294,0.02326147762345679,1.677101689644449,32322,0.404025,7155,4.471875,4.5174004192872115,14674,0.32754464285714285,2,6.2572021487620475
scene-0184,93032908bafd484ea10a39b0d5d3fff6,ba9b2e2f6a89456faff6d2e2d15fb0f7,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964548698,False,34688,32229,0.34538966049382713,19254,0.023213252314814813,1.6738859457775008,32179,0.4022375,7142,4.46375,4.50560067208065,14682,0.32772321428571427,2,6.235608578400218
scene-0184,93032908bafd484ea10a39b0d5d3fff6,0f3e4d20a6354dec816e69df852895c7,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964599038,False,34720,32293,0.3460755315500686,19180,0.02312403549382716,1.6836809176225234,32245,0.4030625,7105,4.440625,4.538353272343421,14710,0.3283482142857143,2,6.227360448738863
scene-0184,93032908bafd484ea10a39b0d5d3fff6,37c762a531154912bec47cc002729a6d,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964648785,False,34720,32265,0.34577546296296297,19118,0.0230492862654321,1.687676535202427,32213,0.4026625,7117,4.448125,4.5262048615989885,14716,0.32848214285714283,2,6.232691935167907
scene-0184,93032908bafd484ea10a39b0d5d3fff6,edb5b41c95004fdfbd3d0db1c37169bc,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964698571,False,34688,32214,0.34522890946502055,19196,0.02314332561728395,1.6781621171077308,32164,0.40205,7061,4.413125,4.555162158334514,14690,0.3279017857142857,2,6.251411703413439
scene-0184,93032908bafd484ea10a39b0d5d3fff6,9cb16ee0cc8e4199ba7e95ba18157602,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964748890,False,34720,32194,0.3450145747599451,19090,0.023015528549382717,1.6864326872708224,32155,0.4019375,7056,4.41,4.557114512471656,14725,0.3286830357142857,2,6.2838147692839526
scene-0184,93032908bafd484ea10a39b0d5d3fff6,e82d70c738fe4498b6812e05a7cc4383,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964798647,False,34688,32162,0.3446716392318244,19246,0.02320360725308642,1.6711004884131768,32138,0.401725,7196,4.4975,4.46609227348527,14722,0.3286160714285714,2,6.328981155532055
scene-0184,93032908bafd484ea10a39b0d5d3fff6,d967bcfa23a04363b568ff6184bb8094,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964848973,False,34720,32163,0.3446823559670782,19164,0.02310474537037037,1.6783030682529743,32139,0.4017375,7191,4.494375,4.4693366708385485,14729,0.32877232142857143,2,6.3876565356074675
scene-0184,93032908bafd484ea10a39b0d5d3fff6,af76cc3ea8594652a4db2ffc9769532c,6c8e325a63bb403a97c3f2ef0e5c1dc5,1532662964898758,True,34720,32106,0.34407150205761317,19060,0.022979359567901234,1.6844700944386148,32074,0.400925,7140,4.4625,4.492156862745098,14683,0.3277455357142857,2,6.458209736451819
scene-0184,93032908bafd484ea10a39b0d5d3fff6,dc192df6e17c41b481594e81249e393a,0caa3956771f4cf7a1d93378b3e13d07,1532662964948500,False,34720,32083,0.3438250171467764,19058,0.022976948302469137,1.6834400251862736,32059,0.4007375,7208,4.505,4.447697003329634,14685,0.32779017857142856,2,6.541424251348901
scene-0184,93032908bafd484ea10a39b0d5d3fff6,81885774ae9242e4a561b44a9a6aeb16,0caa3956771f4cf7a1d93378b3e13d07,1532662964998838,False,34720,32198,0.3450574417009602,19174,0.023116801697530866,1.6792531553144883,32180,0.40225,7199,4.499375,4.470065286845395,17589,0.39261160714285714,2,6.639942800731096
scene-0184,93032908bafd484ea10a39b0d5d3fff6,fa580ff5810f4f5a8e54a8d2ee121e86,0caa3956771f4cf7a1d93378b3e13d07,1532662965048588,False,34720,32156,0.34460733882030176,19208,0.023157793209876543,1.6740941274468972,32135,0.4016875,7128,4.455,4.50827721661055,17535,0.39140625,2,6.750837311771351
scene-0184,93032908bafd484ea10a39b0d5d3fff6,5c92fb8f0ea141678682d9a5dc325e17,0caa3956771f4cf7a1d93378b3e13d07,1532662965098894,False,34688,32102,0.3440286351165981,19115,0.02304566936728395,1.6794140727177609,32096,0.4012,7133,4.458125,4.499649516332539,17495,0.39051339285714287,2,6.875978127575142
scene-0184,93032908bafd484ea10a39b0d5d3fff6,be71ae5d46cc48b9815145a01df14aa9,0caa3956771f4cf7a1d93378b3e13d07,1532662965148706,False,34720,32144,0.34447873799725653,19261,0.023221691743827162,1.6688645449353616,32140,0.40175,7108,4.4425,4.521665728756331,17319,0.3865848214285714,2,7.012092126948638
scene-0184,93032908bafd484ea10a39b0d5d3fff6,8e690d443bff412dadb78668b1b4dddb,0caa3956771f4cf7a1d93378b3e13d07,1532662965198423,False,34720,32119,0.3442108196159122,19131,0.02306495949074074,1.678898123464534,32114,0.401425,7136,4.46,4.500280269058296,17444,0.389375,2,7.15936149655101
scene-0184,93032908bafd484ea10a39b0d5d3fff6,a78108c9e3934a028dcd476634dfe34d,0caa3956771f4cf7a1d93378b3e13d07,1532662965248761,False,34688,32128,0.3443072702331962,19058,0.022976948302469137,1.6858012383251129,32122,0.401525,7068,4.4175,4.544708545557442,17448,0.3894642857142857,2,7.319384194168851
scene-0184,93032908bafd484ea10a39b0d5d3fff6,3ccabb3c73c54f3ead0ea9f6dae4247e,0caa3956771f4cf7a1d93378b3e13d07,1532662965298518,False,34688,32114,0.34415723593964337,19075,0.022997444058641976,1.683564875491481,32111,0.4013875,7002,4.37625,4.585975435589831,17427,0.3889955357142857,2,7.487665684464066
scene-0184,93032908bafd484ea10a39b0d5d3fff6,8dba8d3dd1b643f3baef1357aab2e32f,0caa3956771f4cf7a1d93378b3e13d07,1532662965348323,False,34688,32102,0.3440286351165981,18917,0.022806954089506174,1.6969921234868108,32099,0.4012375,7047,4.404375,4.554987938129701,17439,0.38926339285714284,2,7.665505859081734
scene-0184,93032908bafd484ea10a39b0d5d3fff6,aaad911bf11a4b09bf23b8900af535f3,0caa3956771f4cf7a1d93378b3e13d07,1532662965398625,True,34688,32083,0.3438250171467764,18915,0.022804542824074073,1.6961670631773724,32081,0.4010125,7007,4.379375,4.578421578421579,17412,0.3886607142857143,2,7.854012541370231
scene-0184,93032908bafd484ea10a39b0d5d3fff6,51951ae9de4c41d0a5021dceab698431,36be1ff670e84058a1d63d419f7909a1,1532662965448374,False,34688,32069,0.3436749828532236,18822,0.022692418981481482,1.7038040590798003,32063,0.4007875,6989,4.368125,4.587637716411503,17418,0.3887946428571429,2,8.040575640122682
scene-0184,93032908bafd484ea10a39b0d5d3fff6,56d77b4b4a924043a7f3afd4fe64ca65,36be1ff670e84058a1d63d419f7909a1,1532662965498161,False,34688,32054,0.343514231824417,18835,0.022708092206790122,1.701831696310061,32043,0.4005375,7016,4.385,4.567132269099202,17396,0.3883035714285714,2,8.234766324294396
scene-0184,93032908bafd484ea10a39b0d5d3fff6,12e50a74dfec41a2a528a857afa9d22d,36be1ff670e84058a1d63d419f7909a1,1532662965548466,False,34688,32024,0.3431927297668038,18848,0.022723765432098766,1.6990662139219015,32012,0.40015,7148,4.4675,4.478455512031338,17299,0.38613839285714285,2,8.438055837453877
scene-0184,93032908bafd484ea10a39b0d5d3fff6,1257a977eb9a4de58096d922232ed2eb,36be1ff670e84058a1d63d419f7909a1,1532662965598222,False,34688,32030,0.3432570301783265,18817,0.022686390817901234,1.7021841951426901,32015,0.4001875,7042,4.40125,4.546293666571996,17346,0.3871875,2,8.645635547755568
scene-0184,93032908bafd484ea10a39b0d5d3fff6,abca29d2eef94426bea8f818794f6929,36be1ff670e84058a1d63d419f7909a1,1532662965647997,False,34688,32051,0.3434820816186557,18740,0.022593557098765434,1.710298826040555,32042,0.400525,7061,4.413125,4.537884152386347,17353,0.38734375,2,8.859314355990785
scene-0184,93032908bafd484ea10a39b0d5d3fff6,b0748a1919364cf996f4eb4901774e03,36be1ff670e84058a1d63d419f7909a1,1532662965698306,False,34688,32061,0.3435892489711934,18694,0.02253809799382716,1.7150422595485182,32055,0.4006875,7066,4.41625,4.5365128785734505,17349,0.3872544642857143,2,9.080970382923862
scene-0184,93032908bafd484ea10a39b0d5d3fff6,33871fb8634b417eb9c6019d955373a3,36be1ff670e84058a1d63d419f7909a1,1532662965748084,False,34688,32055,0.3435249485596708,18560,0.022376543209876542,1.7271012931034482,32051,0.4006375,7043,4.401875,4.550759619480335,17314,0.3864732142857143,2,9.305512747091877
scene-0184,93032908bafd484ea10a39b0d5d3fff6,b1aa025e085645028aecda1c496903f7,36be1ff670e84058a1d63d419f7909a1,1532662965797842,False,34656,32007,0.3430105452674897,18563,0.022380160108024693,1.7242363842051394,32004,0.40005,7005,4.378125,4.568736616702355,17257,0.3852008928571429,2,9.534791652794192
scene-0184,93032908bafd484ea10a39b0d5d3fff6,3400f0a51f494a16a62687ab3b2ef384,36be1ff670e84058a1d63d419f7909a1,1532662965848191,False,34688,32030,0.3432570301783265,18492,0.022294560185185185,1.7321003677265845,32026,0.400325,6993,4.370625,4.57972257972258,17229,0.38457589285714283,2,9.771358713892798
scene-0184,93032908bafd484ea10a39b0d5d3fff6,0463691b0aae4978bdd9c45f44593314,36be1ff670e84058a1d63d419f7909a1,1532662965897970,False,34688,32047,0.3434392146776406,18450,0.022243923611111112,1.7369647696476964,32043,0.4005375,6956,4.3475,4.606526739505463,17297,0.38609375,2,10.009444165889134
